all
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1861_07_04_3508.huff 	 19931 	 71328 	 12572
1861_12_03_3736.huff 	 25077 	 40806 	 7052
1862_12_01_3737.huff 	 28672 	 48876 	 8550
1863_01_01_3509.huff 	 3316 	 4146 	 711
1863_08_26_3510.huff 	 7660 	 17822 	 3396
1863_11_19_3511.huff 	 1560 	 1421 	 272
1863_12_08_3738.huff 	 23715 	 36487 	 6221
1864_12_06_3739.huff 	 24084 	 34799 	 5997
1865_03_04_3512.huff 	 4222 	 3849 	 705
1865_12_04_3555.huff 	 29350 	 53861 	 9294
1869_03_04_3556.huff 	 5873 	 6379 	 1132
1869_12_06_3740.huff 	 25570 	 45152 	 7777
1870_12_05_3741.huff 	 29808 	 51175 	 8847
1871_12_04_3742.huff 	 23227 	 38083 	 6476
1872_12_02_3743.huff 	 33134 	 60356 	 10410
1873_03_04_3557.huff 	 6476 	 7578 	 1341
1873_12_01_3744.huff 	 32667 	 59270 	 10156
1874_12_07_3745.huff 	 30102 	 57804 	 9889
1875_12_07_3746.huff 	 35627 	 71928 	 12324
1876_12_05_3747.huff 	 23581 	 40126 	 6860
1877_03_05_3558.huff 	 10501 	 14676 	 2494
1877_12_03_3748.huff 	 32676 	 63915 	 10862
1878_12_02_3749.huff 	 28210 	 47668 	 8037
1879_12_01_3750.huff 	 33972 	 69987 	 11801
1880_12_06_3751.huff 	 40356 	 80960 	 13593
1881_03_04_3559.huff 	 13005 	 17494 	 2993
1881_12_06_3560.huff 	 44502 	 80527 	 13710
1882_12_04_3752.huff 	 36666 	 61739 	 10519
1883_12_04_3753.huff 	 32590 	 51361 	 8681
1884_12_01_3754.huff 	 33129 	 54237 	 9112
1885_03_04_3571.huff 	 8439 	 9990 	 1691
1885_12_08_3755.huff 	 54532 	 119104 	 19979
1886_12_06_3756.huff 	 44502 	 91414 	 15374
1887_12_06_3757.huff 	 19030 	 31173 	 5365
1888_12_03_3758.huff 	 44050 	 80055 	 13434
1889_03_04_3561.huff 	 18054 	 25858 	 4407
1889_12_03_3765.huff 	 38310 	 76723 	 13143
1890_12_01_3766.huff 	 35616 	 68497 	 11675
1891_12_09_3767.huff 	 43284 	 95438 	 16536
1892_12_06_3768.huff 	 40780 	 80454 	 14111
1893_03_04_3572.huff 	 10948 	 12214 	 2028
1893_08_08_3759.huff 	 9736 	 12221 	 2104
1893_12_04_3760.huff 	 44506 	 75480 	 12681
1894_12_03_3762.huff 	 49940 	 96239 	 16370
1895_12_02_3763.huff 	 43766 	 88452 	 14868
1896_12_07_3764.huff 	 48265 	 93353 	 15901
1897_03_04_3562.huff 	 15990 	 23247 	 3977
1897_12_06_3769.huff 	 36366 	 71532 	 12225
1898_12_05_3770.huff 	 57478 	 121684 	 20533
1899_12_05_3771.huff 	 59070 	 137444 	 23065
1900_12_03_3772.huff 	 56457 	 116387 	 19479
1901_03_04_3563.huff 	 10748 	 13190 	 2225
1901_12_03_3773.huff 	 49590 	 113948 	 19736
1902_12_02_3774.huff 	 30978 	 56737 	 9838
