recent-10
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1945_03_01_3338.huff 	 18495 	 33424 	 6044
1945_04_16_3339.huff 	 8708 	 10593 	 1880
1945_05_08_3340.huff 	 3782 	 3768 	 709
1945_08_06_3820.huff 	 6241 	 6616 	 1166
1945_08_09_3821.huff 	 14012 	 23062 	 4075
1945_09_01_3341.huff 	 5749 	 6795 	 1268
1945_10_27_3342.huff 	 10748 	 14596 	 2603
1947_03_12_3343.huff 	 9383 	 13236 	 2213
1947_06_20_3344.huff 	 7204 	 10155 	 1807
1947_06_29_3345.huff 	 6277 	 7000 	 1232
1948_07_15_3346.huff 	 9269 	 14429 	 2721
1948_09_18_3347.huff 	 3385 	 3874 	 794
1948_09_18_3348.huff 	 3706 	 4234 	 817
1948_11_03_3349.huff 	 1396 	 1432 	 285
1949_01_20_3350.huff 	 9639 	 13356 	 2284
1951_04_11_3351.huff 	 8474 	 13392 	 2469
1952_03_15_3352.huff 	 6968 	 10065 	 1970
1952_03_29_3353.huff 	 11810 	 20233 	 3804
1952_09_23_4638.huff 	 12313 	 24060 	 4800
1952_10_22_3354.huff 	 4807 	 6513 	 1280
1953_01_15_3355.huff 	 13069 	 19751 	 3802
1953_01_20_3356.huff 	 11438 	 13616 	 2476
1953_04_16_3357.huff 	 11729 	 15977 	 2918
1953_12_08_3358.huff 	 12777 	 17666 	 3075
1956_08_23_3359.huff 	 17585 	 25074 	 4406
1957_01_05_3360.huff 	 13388 	 20490 	 3443
1960_07_15_3362.huff 	 11807 	 14003 	 2558
1960_09_12_3363.huff 	 7172 	 8671 	 1561
1960_09_26_5728.huff 	 20241 	 59322 	 11037
1960_10_07_5729.huff 	 22532 	 61224 	 11385
1960_10_13_5730.huff 	 22114 	 58786 	 10930
1960_10_21_5731.huff 	 20956 	 59337 	 10991
1961_01_09_3364.huff 	 4852 	 5012 	 911
1961_01_17_3361.huff 	 9882 	 10919 	 1858
1961_01_20_3365.huff 	 6821 	 7371 	 1368
1961_01_30_5945.huff 	 21467 	 30901 	 5301
1961_02_21_5946.huff 	 4118 	 5288 	 975
1961_03_01_3366.huff 	 2408 	 2297 	 412
1961_03_13_5732.huff 	 10730 	 14460 	 2479
1961_04_20_5669.huff 	 21852 	 47395 	 7751
1961_04_20_5739.huff 	 7763 	 8546 	 1531
1961_04_27_3677.huff 	 11432 	 14123 	 2453
1961_05_03_5947.huff 	 3350 	 3405 	 617
1961_05_17_5928.huff 	 12020 	 16773 	 3010
1961_05_25_3368.huff 	 21021 	 34311 	 5911
1961_06_06_5948.huff 	 12587 	 35680 	 6434
1961_06_07_5949.huff 	 6343 	 7245 	 1309
1961_07_25_5740.huff 	 15281 	 22697 	 4138
1961_09_25_5741.huff 	 17012 	 25491 	 4509
1961_10_12_5950.huff 	 9049 	 10634 	 1907
1961_11_11_5951.huff 	 5164 	 5671 	 1044
1961_11_16_3369.huff 	 9294 	 11895 	 2112
1961_12_06_5952.huff 	 19976 	 37681 	 6663
1961_12_07_5953.huff 	 12580 	 22628 	 4239
1961_12_11_5954.huff 	 2328 	 2358 	 467
1962_01_11_5742.huff 	 25520 	 38107 	 6589
1962_03_23_5765.huff 	 10177 	 12958 	 2270
1962_06_06_5766.huff 	 9866 	 13071 	 2371
1962_06_11_3370.huff 	 15135 	 22262 	 3886
1962_09_12_3371.huff 	 10108 	 11798 	 2230
1962_09_30_5743.huff 	 5590 	 6401 	 1139
1962_10_22_3372.huff 	 10629 	 14156 	 2452
1963_01_14_5762.huff 	 21118 	 30865 	 5436
1963_05_18_3373.huff 	 8741 	 11485 	 2028
1963_05_30_3380.huff 	 3357 	 3696 	 707
1963_06_05_5763.huff 	 10021 	 12605 	 2203
1963_06_10_3374.huff 	 14019 	 19184 	 3455
1963_06_11_3375.huff 	 8254 	 10902 	 1997
1963_06_26_3376.huff 	 3180 	 3506 	 676
1963_07_26_3377.huff 	 11936 	 17668 	 3130
1963_09_20_5764.huff 	 14387 	 20149 	 3564
1963_09_26_3378.huff 	 13281 	 20472 	 3755
1963_10_26_3379.huff 	 8344 	 10390 	 1881
1963_11_27_3381.huff 	 7237 	 8874 	 1646
1963_11_28_5657.huff 	 4910 	 10870 	 2058
1963_12_17_5658.huff 	 6810 	 16912 	 3094
1964_01_08_3382.huff 	 13635 	 18148 	 3230
1964_02_01_5898.huff 	 14689 	 22118 	 4003
1964_02_21_3523.huff 	 6200 	 6509 	 1182
1964_02_29_5899.huff 	 14550 	 47492 	 8586
1964_03_07_5900.huff 	 15953 	 26415 	 4754
1964_04_16_5901.huff 	 15739 	 25085 	 4624
1964_04_20_5659.huff 	 16152 	 49894 	 8778
1964_05_06_5902.huff 	 15375 	 25009 	 4540
1964_05_22_3383.huff 	 7911 	 9864 	 1821
1964_07_02_3525.huff 	 5448 	 5778 	 1035
1964_07_24_5903.huff 	 14608 	 25201 	 4549
1964_08_04_3998.huff 	 3128 	 3121 	 549
1964_08_05_5930.huff 	 4898 	 6264 	 1100
1964_08_27_5660.huff 	 8065 	 24002 	 4614
1964_10_09_3526.huff 	 13202 	 23147 	 4568
1964_10_18_5661.huff 	 8095 	 21070 	 3906
1964_10_27_3405.huff 	 17457 	 25390 	 4766
1965_01_04_4000.huff 	 16225 	 24371 	 4390
1965_01_20_4031.huff 	 6702 	 7866 	 1493
1965_02_04_5904.huff 	 13475 	 24770 	 4516
1965_03_13_5905.huff 	 12539 	 21423 	 3913
1965_03_15_3386.huff 	 12620 	 19640 	 3729
1965_03_20_5906.huff 	 16459 	 26473 	 4815
1965_03_26_5932.huff 	 4478 	 4276 	 769
1965_03_26_5933.huff 	 4484 	 5077 	 940
1965_04_07_5662.huff 	 10960 	 30725 	 5771
1965_04_27_5907.huff 	 16622 	 25644 	 4692
1965_04_28_4032.huff 	 1542 	 1480 	 247
1965_05_02_4033.huff 	 10036 	 15061 	 2671
1965_05_13_5934.huff 	 10503 	 13579 	 2480
1965_06_01_5908.huff 	 15534 	 25682 	 4607
1965_06_04_3387.huff 	 11468 	 15615 	 2833
1965_06_11_5935.huff 	 5599 	 5994 	 1135
1965_06_25_5664.huff 	 8460 	 20683 	 3684
1965_07_13_5909.huff 	 14428 	 23586 	 4298
1965_07_28_5910.huff 	 16841 	 28343 	 5262
1965_08_06_4034.huff 	 8055 	 10152 	 1869
1965_08_25_5911.huff 	 16840 	 27420 	 4955
1966_01_12_4035.huff 	 18471 	 31122 	 5579
1966_01_31_5936.huff 	 3913 	 4489 	 809
1966_02_23_5937.huff 	 14261 	 21337 	 3947
1966_03_23_5938.huff 	 7558 	 8963 	 1599
1966_06_30_5939.huff 	 13002 	 20932 	 3857
1966_07_05_5912.huff 	 16925 	 27400 	 4953
1966_07_12_4038.huff 	 10187 	 13840 	 2553
1966_07_20_5913.huff 	 14239 	 22829 	 4109
1966_10_06_5914.huff 	 13904 	 21968 	 3946
1966_10_15_5525.huff 	 4652 	 4923 	 844
1966_10_17_5915.huff 	 2074 	 1770 	 320
1966_12_31_5916.huff 	 10194 	 17175 	 3208
1967_01_10_5665.huff 	 22550 	 81162 	 14476
1967_02_02_5917.huff 	 10234 	 17381 	 3259
1967_03_09_5918.huff 	 14239 	 24123 	 4464
1967_03_15_5940.huff 	 14319 	 19810 	 3468
1967_07_24_4039.huff 	 4502 	 5292 	 905
1967_07_27_4040.huff 	 9177 	 10736 	 1918
1967_08_18_5919.huff 	 13720 	 23903 	 4382
1967_09_29_4041.huff 	 11597 	 15784 	 2830
1967_11_17_5920.huff 	 16107 	 29410 	 5599
1967_12_19_5921.huff 	 20202 	 47525 	 9073
1968_01_17_5666.huff 	 17253 	 55892 	 9962
1968_03_31_3388.huff 	 14650 	 23073 	 4142
1968_04_01_5941.huff 	 10341 	 13966 	 2616
1968_04_03_5922.huff 	 1330 	 2462 	 420
1968_04_11_4036.huff 	 3619 	 3639 	 690
1968_07_01_4037.huff 	 5754 	 6726 	 1146
1968_10_31_3389.huff 	 8083 	 11884 	 2102
1969_01_14_5667.huff 	 14645 	 45774 	 8292
1969_01_20_3587.huff 	 9136 	 11219 	 2131
1969_11_03_3873.huff 	 14535 	 25427 	 4585
1970_01_22_3889.huff 	 15724 	 24748 	 4493
1970_04_30_3890.huff 	 9961 	 15606 	 2731
1971_01_22_3874.huff 	 13999 	 25178 	 4551
1971_02_25_3875.huff 	 13054 	 20015 	 3559
1971_04_07_3876.huff 	 9440 	 14219 	 2612
1971_05_20_3877.huff 	 1777 	 1641 	 273
1972_01_20_3878.huff 	 14492 	 22498 	 4016
1972_01_25_3879.huff 	 9168 	 14341 	 2537
1972_05_08_3880.huff 	 8702 	 12715 	 2243
1972_11_06_3881.huff 	 2797 	 3152 	 597
1972_11_07_3882.huff 	 3118 	 3634 	 703
1973_01_20_3588.huff 	 6323 	 9713 	 1819
1973_01_23_3884.huff 	 5234 	 6895 	 1257
1973_04_30_3885.huff 	 10816 	 15404 	 2773
1973_08_15_3886.huff 	 12971 	 20461 	 3630
1974_01_30_3887.huff 	 15412 	 28681 	 5209
1974_02_25_3888.huff 	 14726 	 28996 	 5414
1974_04_29_3872.huff 	 15354 	 27013 	 4814
1974_08_08_3871.huff 	 6781 	 9649 	 1811
1974_08_09_3390.huff 	 4644 	 4578 	 850
1974_08_09_3891.huff 	 6330 	 8997 	 1837
1974_09_08_5598.huff 	 5692 	 5834 	 1094
1974_09_16_3522.huff 	 3910 	 3482 	 594
1974_09_18_5498.huff 	 9160 	 12184 	 2096
1974_10_08_3283.huff 	 17467 	 25104 	 4356
1975_01_15_5499.huff 	 16308 	 24233 	 4179
1975_04_10_5500.huff 	 20844 	 35761 	 6117
1975_04_23_3392.huff 	 10642 	 13481 	 2400
1975_05_27_3985.huff 	 6370 	 7662 	 1377
1975_08_01_3393.huff 	 11933 	 16596 	 2798
1975_12_07_5501.huff 	 9733 	 13305 	 2267
1976_01_19_5599.huff 	 18405 	 29053 	 5031
1976_08_19_3394.huff 	 12563 	 16184 	 2930
1976_08_19_5842.huff 	 3795 	 4067 	 788
1976_09_23_5546.huff 	 26107 	 75256 	 13833
1976_10_06_5538.huff 	 27371 	 72438 	 13124
1976_10_22_5539.huff 	 29384 	 72517 	 13282
1977_01_12_5600.huff 	 18722 	 27761 	 4762
1977_01_20_3286.huff 	 6290 	 6686 	 1229
1977_02_02_3396.huff 	 12927 	 19773 	 3527
1977_03_09_3397.huff 	 15475 	 27516 	 4974
1977_04_18_3398.huff 	 9916 	 14543 	 2676
1977_05_22_3399.huff 	 13537 	 18315 	 3236
1977_09_07_3928.huff 	 3322 	 3857 	 697
1977_11_08_3400.huff 	 9332 	 13939 	 2509
1978_01_19_5537.huff 	 16182 	 25999 	 4656
1978_09_17_3401.huff 	 4032 	 4462 	 753
1978_10_24_5547.huff 	 11741 	 18801 	 3300
1978_12_15_3935.huff 	 4009 	 5379 	 926
1979_01_23_5533.huff 	 13161 	 19215 	 3328
1979_07_15_3402.huff 	 13448 	 19722 	 3682
1979_11_13_5852.huff 	 14593 	 20439 	 3702
1980_01_04_3403.huff 	 6612 	 8245 	 1363
1980_01_23_3404.huff 	 12923 	 19778 	 3470
1980_04_25_3936.huff 	 4049 	 4726 	 817
1980_07_17_3406.huff 	 17289 	 25991 	 4699
1980_08_14_5534.huff 	 16426 	 26234 	 4789
1980_10_28_5535.huff 	 30981 	 85334 	 15526
1981_01_14_5536.huff 	 9862 	 12293 	 2189
1981_01_20_3407.huff 	 11029 	 13352 	 2453
1981_01_29_5853.huff 	 14585 	 24618 	 4573
1981_04_28_5446.huff 	 10708 	 13476 	 2461
1981_05_17_5854.huff 	 13635 	 17730 	 3313
1981_06_29_5855.huff 	 15610 	 22115 	 3974
1981_07_27_5676.huff 	 13183 	 19304 	 3555
