old-300
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1957_01_05_3360.huff 	 33656 	 20490 	 3443
1960_07_15_3362.huff 	 26119 	 14003 	 2558
1960_09_12_3363.huff 	 15797 	 8671 	 1561
1960_09_26_5728.huff 	 108765 	 59322 	 11037
1960_10_07_5729.huff 	 113302 	 61224 	 11385
1960_10_13_5730.huff 	 110276 	 58786 	 10930
1960_10_21_5731.huff 	 109131 	 59337 	 10991
1961_01_09_3364.huff 	 9131 	 5012 	 911
1961_01_17_3361.huff 	 18642 	 10919 	 1858
1961_01_20_3365.huff 	 13756 	 7371 	 1368
1961_01_30_5945.huff 	 53931 	 30901 	 5301
1961_02_21_5946.huff 	 9371 	 5288 	 975
1961_03_01_3366.huff 	 3937 	 2297 	 412
1961_03_13_5732.huff 	 24884 	 14460 	 2479
1961_04_20_5669.huff 	 78964 	 47395 	 7751
1961_04_20_5739.huff 	 15397 	 8546 	 1531
1961_04_27_3677.huff 	 24795 	 14123 	 2453
1961_05_03_5947.huff 	 6132 	 3405 	 617
1961_05_17_5928.huff 	 29827 	 16773 	 3010
1961_05_25_3368.huff 	 59555 	 34311 	 5911
1961_06_06_5948.huff 	 63438 	 35680 	 6434
1961_06_07_5949.huff 	 12793 	 7245 	 1309
1961_07_25_5740.huff 	 41085 	 22697 	 4138
1961_09_25_5741.huff 	 45171 	 25491 	 4509
1961_10_12_5950.huff 	 19015 	 10634 	 1907
1961_11_11_5951.huff 	 10386 	 5671 	 1044
1961_11_16_3369.huff 	 21133 	 11895 	 2112
1961_12_06_5952.huff 	 65661 	 37681 	 6663
1961_12_07_5953.huff 	 40734 	 22628 	 4239
1961_12_11_5954.huff 	 4414 	 2358 	 467
1962_01_11_5742.huff 	 67073 	 38107 	 6589
1962_03_23_5765.huff 	 22643 	 12958 	 2270
1962_06_06_5766.huff 	 23255 	 13071 	 2371
1962_06_11_3370.huff 	 39223 	 22262 	 3886
1962_09_12_3371.huff 	 22701 	 11798 	 2230
1962_09_30_5743.huff 	 10852 	 6401 	 1139
1962_10_22_3372.huff 	 24698 	 14156 	 2452
1963_01_14_5762.huff 	 55387 	 30865 	 5436
1963_05_18_3373.huff 	 20124 	 11485 	 2028
1963_05_30_3380.huff 	 6882 	 3696 	 707
1963_06_05_5763.huff 	 22150 	 12605 	 2203
1963_06_10_3374.huff 	 34472 	 19184 	 3455
1963_06_11_3375.huff 	 19415 	 10902 	 1997
1963_06_26_3376.huff 	 6564 	 3506 	 676
1963_07_26_3377.huff 	 31195 	 17668 	 3130
1963_09_20_5764.huff 	 35130 	 20149 	 3564
1963_09_26_3378.huff 	 36381 	 20472 	 3755
1963_10_26_3379.huff 	 18837 	 10390 	 1881
1963_11_27_3381.huff 	 16028 	 8874 	 1646
1963_11_28_5657.huff 	 20523 	 10870 	 2058
1963_12_17_5658.huff 	 29727 	 16912 	 3094
1964_01_08_3382.huff 	 32525 	 18148 	 3230
1964_02_01_5898.huff 	 40033 	 22118 	 4003
1964_02_21_3523.huff 	 11651 	 6509 	 1182
1964_02_29_5899.huff 	 84750 	 47492 	 8586
1964_03_07_5900.huff 	 48496 	 26415 	 4754
1964_04_16_5901.huff 	 45637 	 25085 	 4624
1964_04_20_5659.huff 	 87116 	 49894 	 8778
1964_05_06_5902.huff 	 45595 	 25009 	 4540
1964_05_22_3383.huff 	 18204 	 9864 	 1821
1964_07_02_3525.huff 	 10091 	 5778 	 1035
1964_07_24_5903.huff 	 44692 	 25201 	 4549
1964_08_04_3998.huff 	 5316 	 3121 	 549
1964_08_05_5930.huff 	 10641 	 6264 	 1100
1964_08_27_5660.huff 	 44282 	 24002 	 4614
1964_10_09_3526.huff 	 44961 	 23147 	 4568
1964_10_18_5661.huff 	 38514 	 21070 	 3906
1964_10_27_3405.huff 	 49147 	 25390 	 4766
1965_01_04_4000.huff 	 43119 	 24371 	 4390
1965_01_20_4031.huff 	 14538 	 7866 	 1493
1965_02_04_5904.huff 	 43805 	 24770 	 4516
1965_03_13_5905.huff 	 37875 	 21423 	 3913
1965_03_15_3386.huff 	 35980 	 19640 	 3729
1965_03_20_5906.huff 	 48057 	 26473 	 4815
1965_03_26_5932.huff 	 7972 	 4276 	 769
1965_03_26_5933.huff 	 9514 	 5077 	 940
1965_04_07_5662.huff 	 56754 	 30725 	 5771
1965_04_27_5907.huff 	 46898 	 25644 	 4692
1965_04_28_4032.huff 	 2344 	 1480 	 247
1965_05_02_4033.huff 	 25942 	 15061 	 2671
1965_05_13_5934.huff 	 24931 	 13579 	 2480
1965_06_01_5908.huff 	 45649 	 25682 	 4607
1965_06_04_3387.huff 	 28110 	 15615 	 2833
1965_06_11_5935.huff 	 11552 	 5994 	 1135
1965_06_25_5664.huff 	 35554 	 20683 	 3684
1965_07_13_5909.huff 	 42563 	 23586 	 4298
1965_07_28_5910.huff 	 51765 	 28343 	 5262
1965_08_06_4034.huff 	 18325 	 10152 	 1869
1965_08_25_5911.huff 	 49348 	 27420 	 4955
1966_01_12_4035.huff 	 54502 	 31122 	 5579
1966_01_31_5936.huff 	 7728 	 4489 	 809
1966_02_23_5937.huff 	 39284 	 21337 	 3947
1966_03_23_5938.huff 	 15758 	 8963 	 1599
1966_06_30_5939.huff 	 37938 	 20932 	 3857
1966_07_05_5912.huff 	 49828 	 27400 	 4953
1966_07_12_4038.huff 	 25298 	 13840 	 2553
1966_07_20_5913.huff 	 40232 	 22829 	 4109
1966_10_06_5914.huff 	 38897 	 21968 	 3946
1966_10_15_5525.huff 	 8451 	 4923 	 844
1966_10_17_5915.huff 	 3145 	 1770 	 320
1966_12_31_5916.huff 	 31206 	 17175 	 3208
1967_01_10_5665.huff 	 143602 	 81162 	 14476
1967_02_02_5917.huff 	 31231 	 17381 	 3259
1967_03_09_5918.huff 	 44599 	 24123 	 4464
1967_03_15_5940.huff 	 35059 	 19810 	 3468
1967_07_24_4039.huff 	 8998 	 5292 	 905
1967_07_27_4040.huff 	 19533 	 10736 	 1918
1967_08_18_5919.huff 	 42714 	 23903 	 4382
1967_09_29_4041.huff 	 28389 	 15784 	 2830
1967_11_17_5920.huff 	 55539 	 29410 	 5599
1967_12_19_5921.huff 	 88991 	 47525 	 9073
1968_01_17_5666.huff 	 99100 	 55892 	 9962
1968_03_31_3388.huff 	 40836 	 23073 	 4142
1968_04_01_5941.huff 	 25941 	 13966 	 2616
1968_04_03_5922.huff 	 4058 	 2462 	 420
1968_04_11_4036.huff 	 6672 	 3639 	 690
1968_07_01_4037.huff 	 11110 	 6726 	 1146
1968_10_31_3389.huff 	 20660 	 11884 	 2102
1969_01_14_5667.huff 	 80018 	 45774 	 8292
1969_01_20_3587.huff 	 21219 	 11219 	 2131
1969_11_03_3873.huff 	 44962 	 25427 	 4585
1970_01_22_3889.huff 	 43879 	 24748 	 4493
1970_04_30_3890.huff 	 27323 	 15606 	 2731
1971_01_22_3874.huff 	 43995 	 25178 	 4551
1971_02_25_3875.huff 	 35145 	 20015 	 3559
1971_04_07_3876.huff 	 25804 	 14219 	 2612
1971_05_20_3877.huff 	 2810 	 1641 	 273
1972_01_20_3878.huff 	 39094 	 22498 	 4016
1972_01_25_3879.huff 	 25697 	 14341 	 2537
1972_05_08_3880.huff 	 22624 	 12715 	 2243
1972_11_06_3881.huff 	 5674 	 3152 	 597
1972_11_07_3882.huff 	 6595 	 3634 	 703
1973_01_20_3588.huff 	 17411 	 9713 	 1819
1973_01_23_3884.huff 	 12112 	 6895 	 1257
1973_04_30_3885.huff 	 27119 	 15404 	 2773
1973_08_15_3886.huff 	 35701 	 20461 	 3630
1974_01_30_3887.huff 	 50072 	 28681 	 5209
1974_02_25_3888.huff 	 52586 	 28996 	 5414
1974_04_29_3872.huff 	 48522 	 27013 	 4814
1974_08_08_3871.huff 	 16962 	 9649 	 1811
1974_08_09_3390.huff 	 8347 	 4578 	 850
1974_08_09_3891.huff 	 18331 	 8997 	 1837
1974_09_08_5598.huff 	 10692 	 5834 	 1094
1974_09_16_3522.huff 	 5977 	 3482 	 594
1974_09_18_5498.huff 	 20799 	 12184 	 2096
1974_10_08_3283.huff 	 45594 	 25104 	 4356
1975_01_15_5499.huff 	 43110 	 24233 	 4179
1975_04_10_5500.huff 	 60852 	 35761 	 6117
1975_04_23_3392.huff 	 24583 	 13481 	 2400
1975_05_27_3985.huff 	 14466 	 7662 	 1377
1975_08_01_3393.huff 	 28102 	 16596 	 2798
1975_12_07_5501.huff 	 22798 	 13305 	 2267
1976_01_19_5599.huff 	 51617 	 29053 	 5031
1976_08_19_3394.huff 	 29984 	 16184 	 2930
1976_08_19_5842.huff 	 7998 	 4067 	 788
1976_09_23_5546.huff 	 137951 	 75256 	 13833
1976_10_06_5538.huff 	 131181 	 72438 	 13124
1976_10_22_5539.huff 	 133529 	 72517 	 13282
1977_01_12_5600.huff 	 47712 	 27761 	 4762
1977_01_20_3286.huff 	 12258 	 6686 	 1229
1977_02_02_3396.huff 	 35123 	 19773 	 3527
1977_03_09_3397.huff 	 50334 	 27516 	 4974
1977_04_18_3398.huff 	 26997 	 14543 	 2676
1977_05_22_3399.huff 	 32632 	 18315 	 3236
1977_09_07_3928.huff 	 6515 	 3857 	 697
1977_11_08_3400.huff 	 25029 	 13939 	 2509
1978_01_19_5537.huff 	 46220 	 25999 	 4656
1978_09_17_3401.huff 	 7503 	 4462 	 753
1978_10_24_5547.huff 	 33737 	 18801 	 3300
1978_12_15_3935.huff 	 8765 	 5379 	 926
1979_01_23_5533.huff 	 33445 	 19215 	 3328
1979_07_15_3402.huff 	 36943 	 19722 	 3682
1979_11_13_5852.huff 	 36768 	 20439 	 3702
1980_01_04_3403.huff 	 13583 	 8245 	 1363
1980_01_23_3404.huff 	 34585 	 19778 	 3470
1980_04_25_3936.huff 	 8121 	 4726 	 817
1980_07_17_3406.huff 	 46951 	 25991 	 4699
1980_08_14_5534.huff 	 48726 	 26234 	 4789
1980_10_28_5535.huff 	 156502 	 85334 	 15526
1981_01_14_5536.huff 	 21496 	 12293 	 2189
1981_01_20_3407.huff 	 24578 	 13352 	 2453
1981_01_29_5853.huff 	 46177 	 24618 	 4573
1981_04_28_5446.huff 	 25229 	 13476 	 2461
1981_05_17_5854.huff 	 34392 	 17730 	 3313
1981_06_29_5855.huff 	 41165 	 22115 	 3974
1981_07_27_5676.huff 	 36775 	 19304 	 3555
1981_08_03_5452.huff 	 25018 	 13466 	 2521
1981_11_18_5447.huff 	 34081 	 19082 	 3293
